limit_balance,age,education_clean,marriage_clean,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month
10000,25,2,2,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360000,27,1,2,1,-2,-1,-1,-1,-1,0,0.0,830.0,0,1271.0,179.0,0.0,830.0,0.0,1271.0,179.0,1970.0,0
10000,46,2,1,1,2,-1,-1,-1,-1,9841,9628.0,4060.0,4530,2140.0,1875.0,121.0,4060.0,4530.0,2140.0,1875.0,0.0,1
150000,44,1,1,1,2,2,-1,-1,2,27270,24600.0,0.0,10195,24232.0,22000.0,0.0,0.0,10195.0,24232.0,0.0,0.0,1
180000,31,1,1,1,-2,-2,-1,-1,-2,0,0.0,0.0,2537,0.0,0.0,0.0,0.0,2537.0,0.0,0.0,0.0,0
10000000,42,2,1,1,-2,-2,-1,-1,-1,0,0.0,0.0,1054,1230.0,1054.0,0.0,0.0,1054.0,1230.0,1054.0,1054.0,0
240000,37,3,2,1,-2,-1,-1,-1,-1,-3,-3.0,2486.0,2500,580.0,490.0,0.0,2489.0,2500.0,580.0,490.0,177.0,0
490000,48,1,1,1,-1,-1,-1,-1,0,500,7081.0,1460.0,6213,6040.0,1155.0,7081.0,1460.0,6213.0,7195.0,0.0,878.0,0
20000,23,3,2,1,2,-1,-1,0,0,19901,19105.0,572.0,19206,18595.0,19135.0,0.0,572.0,20502.0,1000.0,840.0,705.0,0
150000,33,1,1,1,-1,-1,-1,0,0,-3,350.0,0.0,863,863.0,0.0,353.0,0.0,863.0,0.0,0.0,0.0,0
80000,44,1,1,1,-1,-1,-1,-1,-1,-60,2400.0,595.0,1810,737.0,2555.0,2460.0,595.0,1815.0,737.0,2555.0,4290.0,0
70000,30,2,2,1,2,2,0,0,2,65802,67369.0,65701.0,66782,36137.0,36894.0,3200.0,0.0,3000.0,3000.0,1500.0,0.0,1
210000,43,2,2,1,-2,-1,0,0,0,0,0.0,38013.0,40555,45075.0,37056.0,0.0,38013.0,3000.0,5000.0,3000.0,3000.0,0
50000,24,2,2,1,2,0,0,0,0,48861,48082.0,48614.0,26667,26036.0,26850.0,2000.0,2233.0,1083.0,1100.0,1400.0,3000.0,1
20000000,42,2,1,1,2,0,0,2,2,38187,35827.0,19208.0,20023,19572.0,19652.0,44.0,1303.0,1522.0,0.0,1099.0,1339.0,1
40000,45,2,1,1,2,0,0,0,0,11402,10928.0,11940.0,12241,12544.0,12835.0,0.0,1200.0,500.0,500.0,500.0,500.0,1
290000,38,1,1,1,-1,0,0,0,-1,0,7023.0,9680.0,7860,7860.0,8142.0,7023.0,5000.0,3000.0,0.0,8142.0,0.0,0
310000,39,1,1,1,-1,0,0,0,0,166517,18901.0,19781.0,22432,24058.0,25646.0,150000.0,1500.0,3000.0,2000.0,2000.0,3000.0,0
90000,24,2,2,1,2,0,0,2,0,13137,10724.0,9621.0,17701,15496.0,9341.0,0.0,1000.0,10000.0,0.0,1000.0,3105.0,0
20000,42,2,1,1,2,0,0,0,0,17614,17042.0,18052.0,18562,18814.0,19500.0,0.0,1300.0,810.0,700.0,1000.0,900.0,1
60000,26,3,2,1,2,0,0,0,0,61966,60308.0,47536.0,17079,18219.0,19542.0,0.0,5021.0,5000.0,2000.0,2000.0,1720.0,0
30000,22,3,1,1,2,0,0,4,4,21508,20881.0,23217.0,28498,28060.0,29999.0,0.0,3000.0,6000.0,1200.0,3000.0,0.0,1
160000,29,1,2,1,-1,-1,0,0,-1,-113,18887.0,2323.0,9032,5630.0,9141.0,19000.0,3000.0,9000.0,0.0,9596.0,10284.0,0
30000,38,2,1,1,2,0,0,0,2,9033,8136.0,8339.0,8730,9386.0,3014.0,0.0,1000.0,1000.0,1300.0,0.0,1000.0,0
30000,22,2,1,1,2,2,0,0,0,28933,30175.0,29383.0,29823,30379.0,29686.0,2000.0,0.0,1200.0,1162.0,1097.0,3846.0,0
210000,44,2,1,1,2,0,0,0,0,236136,220847.0,216703.0,206635,96240.0,88040.0,0.0,9400.0,5000.0,2000.0,1800.0,10000.0,0
30000,22,2,2,1,2,0,0,0,0,27332,26600.0,27832.0,26897,27278.0,27851.0,0.0,2006.0,2000.0,1100.0,1137.0,1300.0,0
20000000,39,2,1,1,-1,0,0,-1,-1,0,21801.0,62433.0,-82,16550.0,5239.0,21801.0,42745.0,0.0,16632.0,5265.0,0.0,0
30000,25,2,1,1,2,0,0,0,0,29304,28534.0,29906.0,30524,28915.0,29524.0,0.0,1831.0,1449.0,1100.0,1051.0,1281.0,1
90000,30,2,2,1,2,0,0,0,2,88093,85730.0,54727.0,55506,58529.0,57157.0,0.0,1984.0,2004.0,4251.0,0.0,2083.0,1
50000,29,2,1,1,2,0,0,0,2,23451,22781.0,24108.0,25203,26681.0,26117.0,0.0,2000.0,1800.0,2200.0,0.0,2250.0,1
60000,33,3,1,1,2,0,0,2,0,56326,54833.0,56105.0,59338,57870.0,57884.0,0.0,2750.0,4850.0,0.0,2180.0,2400.0,0
140000,24,3,2,1,2,2,2,0,0,42897,45739.0,46468.0,45422,46371.0,47297.0,3821.0,1775.0,0.0,1833.0,1850.0,2000.0,1
30000,58,3,1,1,2,2,2,3,2,24921,26225.0,25502.0,28588,27616.0,27903.0,2000.0,0.0,3509.0,0.0,1128.0,0.0,1
20000000,27,2,1,1,3,2,2,2,2,183994,182427.0,182657.0,174547,181454.0,177141.0,5200.0,7000.0,0.0,13300.0,0.0,6200.0,1
30000,24,2,2,1,2,2,2,0,0,27262,26545.0,28590.0,27831,28433.0,30257.0,0.0,2800.0,0.0,1050.0,2300.0,0.0,1
20000,48,2,1,1,4,3,2,3,2,17453,16898.0,16334.0,17270,16713.0,16297.0,0.0,0.0,1500.0,0.0,0.0,3000.0,1
50000,34,2,2,1,2,2,2,0,0,35548,31713.0,50319.0,42805,39207.0,50155.0,0.0,21220.0,13.0,1510.0,15018.0,21.0,0
30000,42,1,2,1,2,2,2,0,0,31217,30406.0,31380.0,30277,30028.0,30198.0,0.0,3600.0,0.0,1100.0,1050.0,1000.0,0
10000,22,3,2,1,4,3,2,2,2,8357,8085.0,7817.0,7545,8268.0,7993.0,0.0,0.0,0.0,1000.0,0.0,750.0,1
70000,47,3,1,1,2,2,2,2,2,29386,31596.0,32492.0,33163,32334.0,34647.0,3000.0,1700.0,1500.0,0.0,3000.0,1402.0,0
80000,23,2,2,1,2,2,2,2,2,68594,66893.0,72307.0,70556,74021.0,75675.0,0.0,6507.0,0.0,5260.0,3000.0,4584.0,0
80000,35,2,1,1,-1,3,2,0,-1,0,964.0,964.0,964,964.0,5953.0,964.0,0.0,0.0,0.0,5953.0,0.0,0
150000,33,2,1,1,2,2,2,2,2,5607,6565.0,6334.0,9058,8823.0,7458.0,1200.0,0.0,2823.0,0.0,3530.0,0.0,1
270000,32,3,2,1,2,2,2,0,0,157318,153388.0,164866.0,160821,164010.0,167446.0,0.0,13900.0,0.0,5760.0,5967.0,7488.0,0
50000,44,2,1,1,2,2,2,0,0,38671,36772.0,33101.0,28192,22676.0,14647.0,2300.0,1700.0,0.0,517.0,503.0,585.0,0
10000,24,3,2,1,3,2,3,2,0,5530,5792.0,6050.0,5808,5569.0,5876.0,500.0,500.0,0.0,0.0,400.0,364.0,1
450000,43,1,1,2,2,-2,-2,-2,-2,1000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10000,28,3,2,2,0,0,-1,-1,0,6302,6390.0,0.0,1170,9956.0,9992.0,1000.0,1600.0,1170.0,9956.0,282.0,91.0,1
240000,46,1,2,2,2,-2,-1,0,-1,456,0.0,0.0,2240,1681.0,2267.0,0.0,0.0,2240.0,0.0,2267.0,3074.0,0
20000,33,3,1,2,0,0,0,0,-2,20500,16237.0,20960.0,6914,1017.0,780.0,2191.0,1000.0,0.0,1017.0,780.0,6380.0,1
30000,38,2,1,2,0,0,0,0,-2,28484,29242.0,30037.0,29682,0.0,0.0,1905.0,1700.0,1108.0,0.0,0.0,0.0,0
20000,26,2,2,2,0,0,0,0,0,19366,19297.0,20023.0,19625,15188.0,0.0,1800.0,1500.0,500.0,500.0,0.0,0.0,1
370000,38,2,1,2,0,0,0,0,0,376014,377594.0,355120.0,315740,322540.0,319195.0,16000.0,13217.0,12000.0,12000.0,12000.0,15000.0,1
20000,24,2,1,2,0,0,0,0,0,19618,17576.0,18266.0,18637,19028.0,14924.0,1451.0,1141.0,512.0,533.0,1000.0,600.0,0
140000,23,2,2,2,0,0,0,0,0,25621,26805.0,27763.0,28342,29123.0,29930.0,1600.0,1500.0,1000.0,1200.0,1250.0,1200.0,1
10000000,48,3,3,2,-1,0,0,0,0,10514,8408.0,5250.0,9360,4098.0,800.0,13008.0,1119.0,7110.0,110.0,102.0,0.0,1
130000,41,2,1,2,2,0,0,0,0,133894,130312.0,128653.0,100795,95299.0,86564.0,0.0,7347.0,4000.0,3450.0,3300.0,4000.0,1
170000,27,1,2,2,0,0,0,2,2,46899,45809.0,44572.0,43211,41394.0,37958.0,2732.0,2578.0,2300.0,2000.0,1200.0,0.0,0
50000,26,1,2,2,2,-1,0,0,0,2467,-368.0,1465.0,2282,2397.0,2470.0,0.0,2000.0,1000.0,300.0,300.0,2000.0,1
20000,52,3,2,2,0,0,0,0,0,14038,13568.0,14630.0,27408,13984.0,0.0,1338.0,1400.0,274.0,560.0,0.0,0.0,1
20000,23,2,2,2,0,0,0,0,0,11995,13324.0,14029.0,14308,14625.0,18245.0,1528.0,1233.0,512.0,547.0,3880.0,0.0,1
110000,31,2,2,2,0,0,0,0,2,1472,2785.0,5496.0,7496,9298.0,3340.0,1500.0,3000.0,2000.0,2000.0,0.0,93665.0,1
50000,25,2,2,2,2,0,0,0,-2,44630,44802.0,40686.0,7710,0.0,0.0,1200.0,1200.0,1000.0,0.0,0.0,0.0,1
180000,42,2,1,2,0,0,0,0,0,26883,27884.0,28958.0,29864,30632.0,31274.0,1452.0,1526.0,1432.0,1200.0,1072.0,1326.0,1
10000000,24,2,1,2,0,0,0,-2,-1,68371,9015.0,3325.0,0,0.0,93737.0,1300.0,1000.0,0.0,0.0,94562.0,3700.0,1
50000,47,2,1,2,0,0,0,0,0,10492,11913.0,13012.0,13789,14560.0,15025.0,1600.0,1600.0,1300.0,1000.0,700.0,600.0,1
30000,42,2,1,2,2,0,0,0,0,28485,27204.0,28234.0,28272,28494.0,28182.0,0.0,2000.0,2483.0,1003.0,969.0,1208.0,1
150000,34,1,2,2,3,2,0,0,0,32355,31549.0,30759.0,32764,36229.0,79827.0,0.0,0.0,2535.0,5000.0,5000.0,3000.0,1
240000,34,1,2,2,0,0,0,0,0,5488,1788.0,2840.0,3750,4750.0,-10.0,1700.0,1090.0,1000.0,1000.0,0.0,0.0,1
60000,50,3,1,2,0,0,0,0,0,61349,61600.0,61952.0,60661,29095.0,17636.0,2900.0,3300.0,2000.0,900.0,889.0,21500.0,1
50000,35,2,1,2,2,2,0,0,0,58175,56749.0,52792.0,50167,31778.0,32427.0,2600.0,0.0,1400.0,0.0,649.0,32100.0,1
20000,22,3,2,2,2,0,0,0,2,16381,13837.0,14907.0,15853,17776.0,17352.0,0.0,1600.0,1500.0,2500.0,0.0,1000.0,1
150000,29,2,1,2,0,0,0,2,2,123248,126311.0,130388.0,138246,140513.0,118464.0,5000.0,6000.0,10500.0,5015.0,173.0,102.0,1
90000,31,1,2,2,2,2,0,0,2,90322,92257.0,89939.0,91176,91331.0,87588.0,4300.0,0.0,3656.0,7100.0,0.0,7200.0,1
230000,32,2,2,2,2,2,2,2,2,189567,189023.0,187521.0,182671,174794.0,182160.0,9000.0,6300.0,6200.0,500.0,12500.0,0.0,1
90000,36,2,1,2,2,2,2,2,2,49295,50206.0,50781.0,51840,52607.0,53784.0,2000.0,1700.0,2200.0,1750.0,2200.0,2000.0,0
20000,32,1,1,2,2,2,2,2,2,11337,14372.0,11411.0,11653,7833.0,7945.0,6000.0,0.0,744.0,0.0,620.0,0.0,1
120000,34,2,1,2,2,2,2,2,2,64139,65430.0,63937.0,67290,68565.0,69784.0,2900.0,150.0,5000.0,2500.0,2500.0,3000.0,1
70000,28,1,2,2,2,2,2,2,2,59794,58267.0,63931.0,64585,66207.0,67577.0,0.0,6672.0,2300.0,2800.0,2600.0,0.0,1
50000,41,3,2,2,2,2,2,2,2,24064,24981.0,25473.0,25857,26298.0,25725.0,1600.0,1200.0,1100.0,1000.0,0.0,1948.0,1
20000,37,1,2,2,2,2,2,2,0,14688,16827.0,17251.0,17672,17250.0,18305.0,2700.0,1000.0,1000.0,0.0,1500.0,1500.0,1
180000,29,2,1,2,2,2,2,2,2,113436,109439.0,111108.0,108476,104655.0,107338.0,1308.0,7623.0,3900.0,11.0,7700.0,0.0,1
260000,39,2,1,2,0,0,2,0,0,110529,113505.0,114531.0,111037,95454.0,96370.0,7010.0,7004.0,15.0,3000.0,3000.0,3000.0,1
30000,27,2,2,2,2,2,2,2,0,25465,29058.0,28236.0,29383,24131.0,26979.0,4000.0,0.0,2000.0,0.0,5000.0,2000.0,0
10000000,24,2,2,2,0,0,2,2,-1,17938,20486.0,21644.0,9209,6495.0,78080.0,2842.0,3000.0,0.0,6000.0,80900.0,0.0,1
150000,25,2,2,2,2,2,2,2,2,114074,116313.0,118700.0,115328,121084.0,123473.0,5600.0,5700.0,0.0,9200.0,4500.0,0.0,1
20000,31,2,2,2,2,2,2,0,0,13516,13996.0,14475.0,14936,15688.0,16435.0,1000.0,1000.0,1000.0,1000.0,1000.0,700.0,1
50000,23,3,2,2,2,2,2,2,2,41740,42755.0,43878.0,42877,45701.0,46720.0,2000.0,2100.0,0.0,3850.0,1900.0,1600.0,1
30000,35,2,2,2,0,0,2,2,2,18915,20290.0,24727.0,24031,25579.0,25030.0,2000.0,5100.0,0.0,1949.0,0.0,912.0,1
30000,37,3,1,2,2,2,2,2,2,21368,22194.0,18098.0,14542,15758.0,13149.0,1500.0,1400.0,0.0,1527.0,0.0,524.0,1
90000,30,2,2,2,2,2,2,2,0,91562,67878.0,72323.0,71631,68427.0,69532.0,0.0,6500.0,2600.0,0.0,2700.0,3000.0,1
550000,35,1,2,2,2,2,2,2,0,539092,552234.0,565550.0,572805,823540.0,501370.0,23000.0,23000.0,18000.0,0.0,18373.0,18159.0,0
50000,24,1,2,2,2,2,2,0,0,45049,43379.0,46097.0,44187,43165.0,37967.0,0.0,3628.0,8.0,1500.0,1490.0,1303.0,1
160000,33,1,2,2,2,2,2,2,2,101430,103870.0,106719.0,107485,108326.0,110635.0,5000.0,6000.0,4000.0,4100.0,4200.0,4200.0,0
320000,36,2,2,2,0,0,2,0,0,283743,289508.0,302561.0,283356,275361.0,268871.0,12013.0,21041.0,1514.0,9122.0,9518.0,9209.0,1
110000,38,2,1,2,2,2,2,0,0,103202,69917.0,68917.0,69141,135478.0,71875.0,2500.0,2494.0,2477.0,2500.0,3003.0,3000.0,1
70000,36,2,1,2,2,2,2,2,2,30809,30015.0,32928.0,32100,34557.0,35357.0,0.0,3400.0,0.0,3000.0,1500.0,1500.0,1
410000,46,2,1,2,2,2,2,2,0,71532,73643.0,72083.0,76603,74964.0,76370.0,3700.0,0.0,6147.0,0.0,2577.0,2747.0,1
130000,26,2,1,2,2,2,2,0,0,5169,6228.0,6065.0,3489,3489.0,1163.0,1300.0,1250.0,0.0,0.0,0.0,0.0,1
110000,39,2,1,2,3,2,2,2,2,39733,38862.0,40995.0,40106,42492.0,43197.0,0.0,3000.0,0.0,3300.0,1463.0,0.0,1
10000000,54,3,1,2,2,2,3,2,2,81507,83154.0,88223.0,85924,86803.0,88745.0,3900.0,7300.0,0.0,3200.0,3500.0,3420.0,1
50000,29,2,1,2,2,7,7,7,6,2550,2550.0,2550.0,2550,2550.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20000,49,3,2,3,2,2,2,0,0,16066,15516.0,18047.0,17326,17326.0,17680.0,0.0,3100.0,0.0,400.0,354.0,2000.0,0
340000,31,2,2,4,3,2,-1,-1,-1,581775,572677.0,384060.0,304508,247178.0,228349.0,0.0,0.0,1000.0,4320.0,287982.0,8007.0,1
10000,25,2,2,4,3,3,2,0,0,5365,5731.0,6095.0,6351,6603.0,6855.0,600.0,600.0,500.0,500.0,500.0,500.0,0
150000,37,3,1,4,4,4,3,2,0,151117,153787.0,150320.0,147989,143355.0,143131.0,6500.0,0.0,512.0,0.0,4388.0,4221.0,1
50000,32,2,2,5,4,3,2,0,0,46750,45734.0,44741.0,43562,44039.0,45008.0,0.0,0.0,0.0,1262.0,1358.0,1275.0,0
20000000,31,1,2,-2,-2,-2,-2,-2,-2,7184,14845.0,1097.0,0,0.0,160.0,17507.0,1102.0,0.0,0.0,160.0,1103.0,0
160000,25,2,2,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
280000,41,1,1,-2,-2,-2,-2,-1,0,28026,41302.0,51500.0,35752,3955.0,13969.0,41346.0,52110.0,35752.0,3955.0,13939.0,4437.0,0
50000000,38,3,1,-2,-2,-2,-2,-2,-2,13655,8351.0,2340.0,2340,11435.0,189.0,8351.0,2340.0,2340.0,11435.0,189.0,5391.0,0
50000,28,2,2,-2,-2,-2,-2,-2,-2,49703,50237.0,26924.0,27458,28036.0,28772.0,1761.0,1448.0,982.0,1020.0,1200.0,1155.0,0
410000,36,2,1,-2,-2,-2,-2,-1,-1,3827,9921.0,28961.0,2954,9942.0,2628.0,10534.0,29750.0,3483.0,10470.0,2636.0,122005.0,0
330000,30,2,2,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
150000,34,1,2,-2,-2,-2,-2,-2,-2,1198,10848.0,8830.0,16864,17199.0,20025.0,12003.0,5000.0,16864.0,18000.0,20025.0,51514.0,0
20000,25,2,2,-2,-2,-2,-2,-2,-2,7666,6664.0,6598.0,6632,6666.0,6666.0,6664.0,6600.0,6700.0,6700.0,6666.0,6982.0,0
180000,25,1,2,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160000,31,2,1,-2,-2,-2,-2,-2,-2,239,0.0,0.0,0,1446.0,426.0,0.0,0.0,0.0,1446.0,426.0,0.0,0
440000,34,2,2,-2,-2,-2,-2,-2,-2,0,200.0,751.0,2674,317.0,565.0,200.0,751.0,2700.0,320.0,570.0,0.0,0
50000000,55,3,1,-2,-2,-2,-2,-2,-2,735,-5.0,-5.0,1012,500.0,0.0,0.0,0.0,1017.0,500.0,0.0,1059.0,0
310000,47,1,1,-2,-2,-2,-2,-2,-2,960,1863.0,2667.0,0,2654.0,0.0,1869.0,2681.0,0.0,2654.0,0.0,2397.0,0
130000,28,1,2,-2,-2,-2,-2,-1,-1,9821,8582.0,0.0,0,1170.0,0.0,8611.0,0.0,0.0,1170.0,0.0,1070.0,1
310000,37,1,2,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50000000,49,1,2,-2,-2,-2,-2,-2,-2,478030,419644.0,309019.0,292878,152025.0,110034.0,205.0,10500.0,9692.0,4823.0,3986.0,1188.0,1
360000,40,1,1,-2,-2,-2,-2,-2,-2,5772,11664.0,15390.0,7090,2115.0,20075.0,11694.0,10048.0,35.0,2126.0,21220.0,35114.0,0
320000,42,2,1,-2,-2,-2,-2,-2,-2,730,1550.0,0.0,2000,700.0,760.0,1550.0,0.0,2000.0,700.0,760.0,810.0,0
290000,38,1,1,-2,-2,-2,-2,-2,-2,2500,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160000,50,2,1,-2,-2,-2,-2,-2,-2,3440,3208.0,3315.0,2645,1049.0,1469.0,3219.0,3322.0,2645.0,1049.0,1469.0,3490.0,0
320000,37,1,1,-2,-2,-2,-2,-2,-2,14536,2935.0,3019.0,4179,4256.0,2675.0,2949.0,3034.0,4200.0,4277.0,2688.0,3651.0,0
50000000,53,2,1,-2,-2,-2,-2,-2,-2,37979,9482.0,6058.0,7859,126683.0,7440.0,9482.0,6058.0,7859.0,126683.0,7440.0,8259.0,0
310000,47,1,1,-2,-2,-2,-2,-2,-2,5202,6495.0,5781.0,7754,12315.0,14099.0,3000.0,1000.0,4000.0,5000.0,5000.0,5000.0,0
140000,25,3,1,-2,-2,-2,-2,-2,-2,76910,22972.0,28336.0,30281,38339.0,80792.0,1994.0,18002.0,3001.0,9004.0,45117.0,40158.0,0
20000000,42,1,1,-2,-2,-2,-2,-2,-2,-6028,10177.0,10229.0,7899,4553.0,4252.0,20405.0,10426.0,8008.0,4575.0,4273.0,9652.0,0
220000,30,1,2,-2,-2,-2,-2,-2,-2,6391,2383.0,1496.0,5199,20718.0,12428.0,2402.0,1503.0,5233.0,20828.0,12490.0,1601.0,0
80000,32,2,1,-2,-2,-2,-2,-2,-2,1880,1261.0,1650.0,3176,3379.0,1807.0,1261.0,1650.0,3176.0,3379.0,1807.0,2241.0,0
230000,46,3,1,-2,-2,-2,-2,-2,-2,1313,1414.0,1258.0,2565,-5.0,1100.0,1421.0,1264.0,2577.0,0.0,1105.0,0.0,0
330000,54,1,2,-2,-2,-2,-2,-2,-2,3027,2379.0,1803.0,909,3854.0,1509.0,2386.0,1894.0,911.0,3865.0,1513.0,0.0,0
50000000,69,1,1,-2,-2,-2,-2,-2,-2,1149,203.0,15183.0,3399,8311.0,-2.0,205.0,15259.0,3416.0,8353.0,0.0,0.0,0
40000000,30,2,2,-2,-2,-2,-2,-2,-2,-38,9465.0,4991.0,466,-1381.0,3122.0,10446.0,5002.0,504.0,499.0,5056.0,2152.0,1
160000,32,1,2,-2,-2,-2,-2,-2,-2,6919,2384.0,3642.0,9889,4473.0,5375.0,2389.0,3642.0,9889.0,4473.0,5591.0,4951.0,0
250000,32,1,1,-2,-2,-2,-2,-2,-2,3829,4360.0,4420.0,18311,2887.0,4768.0,4374.0,4423.0,18311.0,2887.0,4768.0,591.0,0
150000,50,2,2,-2,-2,-2,-2,-2,-2,8478,7890.0,8958.0,780,7500.0,0.0,7890.0,8958.0,780.0,7500.0,0.0,0.0,0
160000,26,2,2,-2,-2,-2,-2,-2,-2,1987,0.0,99500.0,-500,-500.0,-500.0,0.0,99500.0,0.0,0.0,0.0,0.0,0
340000,25,2,2,-2,-2,-2,-2,-2,-2,-2,-2.0,466.0,-3,1292.0,586.0,0.0,468.0,0.0,649.0,1178.0,0.0,0
450000,46,2,1,-2,-2,-2,-2,-2,-2,30535,83371.0,17471.0,10342,51786.0,45747.0,84267.0,17566.0,10401.0,52045.0,45812.0,169.0,0
50000000,52,1,1,-2,-2,-2,-2,-2,-2,9534,9164.0,9285.0,20348,10893.0,9697.0,9267.0,9961.0,20390.0,10925.0,9718.0,13021.0,0
250000,31,1,2,-2,-2,-2,-2,-2,-2,0,0.0,7066.0,0,0.0,0.0,0.0,7066.0,145.0,0.0,0.0,2758.0,0
550000,44,1,1,-2,-2,-2,-2,-2,-2,21788,0.0,1091.0,2291,1000.0,150.0,0.0,1091.0,2309.0,1000.0,150.0,750.0,0
340000,35,2,3,-2,-2,-2,-2,-2,-1,132,132.0,132.0,132,132.0,112847.0,132.0,132.0,132.0,132.0,112847.0,5005.0,0
80000,38,2,1,-2,-2,-2,-2,-2,-1,0,0.0,0.0,0,0.0,390.0,0.0,0.0,0.0,0.0,390.0,0.0,0
230000,56,2,1,-2,-2,-2,-2,-2,-2,10511,2381.0,2580.0,48310,6390.0,7194.0,2381.0,2580.0,48342.0,6390.0,7194.0,13250.0,1
150000,40,2,1,-2,-2,-2,-2,-2,-2,3042,41036.0,16465.0,40215,5024.0,19924.0,41243.0,16548.0,40442.0,5049.0,20023.0,6035.0,0
130000,32,2,2,-2,-2,-2,-2,-2,-2,11175,14181.0,70042.0,20739,7469.0,5963.0,14181.0,70505.0,20749.0,7469.0,5997.0,1978.0,0
260000,30,4,2,-2,-2,-2,-2,-2,-2,5106,280.0,6158.0,9439,5492.0,397.0,280.0,6160.0,9439.0,5492.0,397.0,1790.0,0
180000,58,2,1,-2,-2,-2,-2,-2,-2,0,0.0,750.0,1576,1504.0,0.0,0.0,750.0,1576.0,1504.0,0.0,1000.0,0
50000000,34,1,1,-2,-2,-2,-1,-1,-1,412,138.0,2299.0,1251,1206.0,1151.0,138.0,2299.0,1251.0,1206.0,1151.0,15816.0,0
240000,37,3,1,-2,-2,-1,-1,-2,-1,-3,-3.0,1130.0,3525,0.0,2116.0,0.0,1133.0,3525.0,0.0,2116.0,7442.0,0
50000,52,3,1,-2,-1,2,-1,0,0,-11,46501.0,24458.0,37778,39124.0,38585.0,46512.0,159.0,37778.0,2000.0,2000.0,13144.0,0
80000,39,1,2,-2,-1,-1,-1,-1,-1,-224,1357.0,3446.0,4969,0.0,2650.0,1581.0,3466.0,4969.0,0.0,2650.0,935.0,0
320000,36,2,1,-2,-1,0,0,0,0,73024,66537.0,58762.0,43112,67290.0,62132.0,2904.0,2973.0,1579.0,40020.0,3127.0,1206.0,0
20000000,30,1,2,-2,-1,0,0,0,2,-1883,9208.0,103360.0,77818,26276.0,3235.0,15143.0,100057.0,292.0,10019.0,16.0,810.0,0
110000,46,2,1,-2,-1,0,0,0,0,1495,83590.0,82293.0,78622,78430.0,78120.0,86367.0,2846.0,2755.0,2838.0,2808.0,2740.0,0
220000,27,1,2,-2,-2,-1,0,0,0,4289,4637.0,1252.0,8069,18117.0,23176.0,1031.0,3077.0,7500.0,10048.0,15010.0,9000.0,0
290000,49,2,1,-2,-2,-1,2,0,0,-236,-236.0,11764.0,11186,6863.0,6179.0,0.0,12000.0,0.0,0.0,0.0,0.0,0
220000,50,2,1,-2,-2,-2,2,2,-1,0,200.0,200.0,200,11326.0,43100.0,200.0,0.0,0.0,11326.0,43100.0,4257.0,0
410000,32,1,2,-1,-1,-1,-2,-2,-2,5335,5369.0,-281.0,-281,-281.0,-281.0,5400.0,0.0,0.0,0.0,0.0,0.0,0
20000,26,2,2,-1,-1,-2,-2,-2,-2,70,-620.0,-620.0,-1400,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0
180000,34,2,1,-1,-1,-2,-2,-1,-1,8000,0.0,0.0,0,600.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,1
50000,27,2,2,-1,-1,-2,-2,-2,-1,1500,0.0,0.0,0,1075.0,4249.0,0.0,0.0,0.0,1075.0,4307.0,0.0,0
50000,45,3,1,-1,-1,-2,-2,-2,-2,1189,0.0,0.0,0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0
370000,29,3,2,-1,-1,-1,-2,-2,-2,28397,19340.0,-400.0,-1900,-1900.0,-1900.0,19438.0,7.0,0.0,0.0,0.0,0.0,0
220000,28,1,2,-1,-1,-1,-2,-2,-2,25000,25000.0,0.0,0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0
90000,42,2,1,-1,-1,-2,-2,-1,-1,390,0.0,-390.0,-780,780.0,0.0,0.0,0.0,0.0,1560.0,0.0,0.0,0
210000,26,1,2,-1,-1,-1,-2,-1,-1,231,1608.0,0.0,0,312.0,0.0,1624.0,0.0,0.0,312.0,0.0,0.0,0
30000000,37,1,1,-1,-1,-2,-2,-2,-2,1943,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
